loc_id,symbol,world_x,world_y,level,local_x,local_z,shape,angle,region_x,region_y,region_label
1911,castlewall,3223,3205,0,23,5,9,2,50,50,Lumbridge Castle
1651,cross_castleedge,3223,3205,1,23,5,9,2,50,50,Lumbridge Castle
4736,short_grass_2,3224,3205,0,24,5,22,0,50,50,Lumbridge Castle
1300,fern2,3225,3205,0,25,5,10,1,50,50,Lumbridge Castle
4737,short_grass_3,3225,3205,0,25,5,22,3,50,50,Lumbridge Castle
4737,short_grass_3,3226,3205,0,26,5,22,2,50,50,Lumbridge Castle
1902,brickwall,3227,3205,0,27,5,0,2,50,50,Lumbridge Castle
4740,short_grass_4_castle_edge,3227,3205,0,27,5,22,2,50,50,Lumbridge Castle
1902,brickwall,3227,3205,1,27,5,0,2,50,50,Lumbridge Castle
5650,roofedge_doublelength_rr,3227,3205,2,27,5,0,2,50,50,Lumbridge Castle
366,crate,3228,3205,0,28,5,10,1,50,50,Lumbridge Castle
1902,brickwall,3228,3205,0,28,5,0,1,50,50,Lumbridge Castle
1902,brickwall,3228,3205,1,28,5,0,1,50,50,Lumbridge Castle
196,torch,3229,3205,0,29,5,5,1,50,50,Lumbridge Castle
1902,brickwall,3229,3205,0,29,5,0,1,50,50,Lumbridge Castle
1902,brickwall,3229,3205,1,29,5,0,1,50,50,Lumbridge Castle
1017,warehouse_shelves3,3230,3205,0,30,5,10,1,50,50,Lumbridge Castle
1902,brickwall,3230,3205,0,30,5,0,1,50,50,Lumbridge Castle
1821,window,3230,3205,1,30,5,5,1,50,50,Lumbridge Castle
1902,brickwall,3230,3205,1,30,5,0,1,50,50,Lumbridge Castle
1016,warehouse_shelves2,3231,3205,0,31,5,10,1,50,50,Lumbridge Castle
1902,brickwall,3231,3205,0,31,5,0,1,50,50,Lumbridge Castle
1902,brickwall,3231,3205,1,31,5,0,1,50,50,Lumbridge Castle
888,painting_landscape,3232,3205,0,32,5,5,1,50,50,Lumbridge Castle
1902,brickwall,3232,3205,0,32,5,0,1,50,50,Lumbridge Castle
1821,window,3232,3205,1,32,5,5,1,50,50,Lumbridge Castle
1902,brickwall,3232,3205,1,32,5,0,1,50,50,Lumbridge Castle
683,grandfatherclock,3233,3205,0,33,5,10,0,50,50,Lumbridge Castle
1902,brickwall,3233,3205,0,33,5,0,1,50,50,Lumbridge Castle
1902,brickwall,3233,3205,1,33,5,0,1,50,50,Lumbridge Castle
1902,brickwall,3234,3205,0,34,5,0,0,50,50,Lumbridge Castle
5534,short_grass_4_wall_edge,3234,3205,0,34,5,22,0,50,50,Lumbridge Castle
1902,brickwall,3234,3205,1,34,5,0,0,50,50,Lumbridge Castle
5617,axeshopsign_lumbridge,3234,3205,1,34,5,5,0,50,50,Lumbridge Castle
5646,roofedge_doublelength_r,3234,3205,2,34,5,0,0,50,50,Lumbridge Castle
336,dugupsoil2_grey,3236,3205,0,36,5,22,0,50,50,Lumbridge Castle
980,fencing,3237,3205,0,37,5,0,0,50,50,Lumbridge Castle
4735,short_grass_1,3238,3205,0,38,5,22,3,50,50,Lumbridge Castle
5533,short_grass_3_wall_edge,3239,3205,0,39,5,22,2,50,50,Lumbridge Castle
6963,brickwall_churchwindow1,3239,3205,0,39,5,4,2,50,50,Lumbridge Castle
6966,brickwall_church_frame,3239,3205,0,39,5,0,2,50,50,Lumbridge Castle
5663,roofedge_rough2,3239,3205,1,39,5,18,2,50,50,Lumbridge Castle
1924,roof_redslate,3240,3205,1,40,5,12,2,50,50,Lumbridge Castle
925,rugcorner,3241,3205,0,41,5,22,3,50,50,Lumbridge Castle
1924,roof_redslate,3241,3205,2,41,5,12,2,50,50,Lumbridge Castle
5662,roofedge_rough,3241,3205,3,41,5,18,2,50,50,Lumbridge Castle
926,rugside,3242,3205,0,42,5,22,2,50,50,Lumbridge Castle
5643,roof_doublelength,3242,3205,3,42,5,10,2,50,50,Lumbridge Castle
926,rugside,3243,3205,0,43,5,22,2,50,50,Lumbridge Castle
1102,stool,3243,3205,0,43,5,10,2,50,50,Lumbridge Castle
926,rugside,3244,3205,0,44,5,22,2,50,50,Lumbridge Castle
5643,roof_doublelength,3244,3205,3,44,5,10,0,50,50,Lumbridge Castle
926,rugside,3245,3205,0,45,5,22,2,50,50,Lumbridge Castle
925,rugcorner,3246,3205,0,46,5,22,2,50,50,Lumbridge Castle
1924,roof_redslate,3246,3205,2,46,5,12,0,50,50,Lumbridge Castle
5663,roofedge_rough2,3246,3205,3,46,5,18,0,50,50,Lumbridge Castle
1924,roof_redslate,3247,3205,1,47,5,12,0,50,50,Lumbridge Castle
5536,short_grass_wall_edge_2,3248,3205,0,48,5,22,2,50,50,Lumbridge Castle
6964,brickwall_churchwindow2,3248,3205,0,48,5,4,0,50,50,Lumbridge Castle
6966,brickwall_church_frame,3248,3205,0,48,5,0,0,50,50,Lumbridge Castle
5662,roofedge_rough,3248,3205,1,48,5,18,0,50,50,Lumbridge Castle
4735,short_grass_1,3249,3205,0,49,5,22,2,50,50,Lumbridge Castle
980,fencing,3250,3205,0,50,5,0,2,50,50,Lumbridge Castle
4737,short_grass_3,3250,3205,0,50,5,22,3,50,50,Lumbridge Castle
4737,short_grass_3,3251,3205,0,51,5,22,2,50,50,Lumbridge Castle
4736,short_grass_2,3252,3205,0,52,5,22,2,50,50,Lumbridge Castle
4735,short_grass_1,3253,3205,0,53,5,22,1,50,50,Lumbridge Castle
4735,short_grass_1,3254,3205,0,54,5,22,3,50,50,Lumbridge Castle
4735,short_grass_1,3255,3205,0,55,5,22,2,50,50,Lumbridge Castle
44603,blankwall_no_blockrange,3258,3205,0,58,5,9,1,50,50,Lumbridge Castle
44603,blankwall_no_blockrange,3261,3205,0,61,5,0,2,50,50,Lumbridge Castle
14116,37_fairy_mushroom_ring_edge,3081,3206,0,9,6,22,2,48,50,Draynor Village
14115,37_fairy_mushroom_ring,3082,3206,0,10,6,22,0,48,50,Draynor Village
29495,fairyring_minorhub,3082,3206,0,10,6,10,0,48,50,Draynor Village
14116,37_fairy_mushroom_ring_edge,3083,3206,0,11,6,22,0,48,50,Draynor Village
4735,short_grass_1,3084,3206,0,12,6,22,0,48,50,Draynor Village
12671,fai_wiztower_battlements,3112,3206,1,40,6,0,0,48,50,Draynor Village
12686,fai_wiztower_bridge_link_inner_mirror,3112,3206,1,40,6,22,0,48,50,Draynor Village
12687,fai_wiztower_bridge_basic_floor,3113,3206,1,41,6,22,0,48,50,Draynor Village
12687,fai_wiztower_bridge_basic_floor,3114,3206,1,42,6,22,0,48,50,Draynor Village
12671,fai_wiztower_battlements,3115,3206,1,43,6,0,2,48,50,Draynor Village
12685,fai_wiztower_bridge_link_inner,3115,3206,1,43,6,22,2,48,50,Draynor Village
1278,tree2,3132,3206,0,60,6,10,3,48,50,Draynor Village
4735,short_grass_1,3139,3206,0,3,6,22,2,49,50,Lumbridge south
4735,short_grass_1,3140,3206,0,4,6,22,1,49,50,Lumbridge south
4738,short_grass_4,3141,3206,0,5,6,22,0,49,50,Lumbridge south
4737,short_grass_3,3142,3206,0,6,6,22,2,49,50,Lumbridge south
1189,daisys,3143,3206,0,7,6,10,3,49,50,Lumbridge south
4738,short_grass_4,3143,3206,0,7,6,22,2,49,50,Lumbridge south
4737,short_grass_3,3144,3206,0,8,6,22,2,49,50,Lumbridge south
4735,short_grass_1,3145,3206,0,9,6,22,3,49,50,Lumbridge south
4735,short_grass_1,3146,3206,0,10,6,22,3,49,50,Lumbridge south
1173,smallfern,3147,3206,0,11,6,10,3,49,50,Lumbridge south
4735,short_grass_1,3152,3206,0,16,6,22,1,49,50,Lumbridge south
5610,potsandpans2,3152,3206,0,16,6,10,0,49,50,Lumbridge south
320,dugupsoil2_light,3153,3206,0,17,6,22,0,49,50,Lumbridge south
321,dugupsoil3_light,3154,3206,0,18,6,22,2,49,50,Lumbridge south
320,dugupsoil2_light,3156,3206,0,20,6,22,1,49,50,Lumbridge south
1247,broken_twig,3157,3206,0,21,6,22,1,49,50,Lumbridge south
1247,broken_twig,3158,3206,0,22,6,22,1,49,50,Lumbridge south
980,fencing,3159,3206,0,23,6,1,1,49,50,Lumbridge south
980,fencing,3160,3206,0,24,6,0,1,49,50,Lumbridge south
980,fencing,3161,3206,0,25,6,0,1,49,50,Lumbridge south
980,fencing,3162,3206,0,26,6,0,1,49,50,Lumbridge south
1246,full_twig,3162,3206,0,26,6,22,0,49,50,Lumbridge south
980,fencing,3163,3206,0,27,6,0,1,49,50,Lumbridge south
980,fencing,3164,3206,0,28,6,0,1,49,50,Lumbridge south
980,fencing,3165,3206,0,29,6,0,1,49,50,Lumbridge south
980,fencing,3166,3206,0,30,6,0,1,49,50,Lumbridge south
980,fencing,3167,3206,0,31,6,0,1,49,50,Lumbridge south
980,fencing,3168,3206,0,32,6,0,1,49,50,Lumbridge south
980,fencing,3169,3206,0,33,6,0,1,49,50,Lumbridge south
980,fencing,3170,3206,0,34,6,0,1,49,50,Lumbridge south
980,fencing,3171,3206,0,35,6,0,1,49,50,Lumbridge south
980,fencing,3172,3206,0,36,6,0,1,49,50,Lumbridge south
980,fencing,3173,3206,0,37,6,0,1,49,50,Lumbridge south
980,fencing,3174,3206,0,38,6,0,1,49,50,Lumbridge south
980,fencing,3175,3206,0,39,6,0,1,49,50,Lumbridge south
1393,plant3,3175,3206,0,39,6,10,0,49,50,Lumbridge south
980,fencing,3176,3206,0,40,6,0,1,49,50,Lumbridge south
980,fencing,3177,3206,0,41,6,0,1,49,50,Lumbridge south
980,fencing,3178,3206,0,42,6,0,1,49,50,Lumbridge south
980,fencing,3179,3206,0,43,6,0,1,49,50,Lumbridge south
980,fencing,3180,3206,0,44,6,0,1,49,50,Lumbridge south
980,fencing,3181,3206,0,45,6,0,1,49,50,Lumbridge south
980,fencing,3182,3206,0,46,6,0,1,49,50,Lumbridge south
980,fencing,3183,3206,0,47,6,0,1,49,50,Lumbridge south
980,fencing,3184,3206,0,48,6,0,1,49,50,Lumbridge south
980,fencing,3185,3206,0,49,6,0,1,49,50,Lumbridge south
980,fencing,3186,3206,0,50,6,9,1,49,50,Lumbridge south
4735,short_grass_1,3187,3206,0,51,6,22,3,49,50,Lumbridge south
4735,short_grass_1,3188,3206,0,52,6,22,0,49,50,Lumbridge south
4735,short_grass_1,3189,3206,0,53,6,22,0,49,50,Lumbridge south
4736,short_grass_2,3190,3206,0,54,6,22,0,49,50,Lumbridge south
4738,short_grass_4,3191,3206,0,55,6,22,0,49,50,Lumbridge south
4738,short_grass_4,3192,3206,0,56,6,22,0,49,50,Lumbridge south
4737,short_grass_3,3193,3206,0,57,6,22,1,49,50,Lumbridge south
4736,short_grass_2,3194,3206,0,58,6,22,1,49,50,Lumbridge south
4737,short_grass_3,3195,3206,0,59,6,22,1,49,50,Lumbridge south
4735,short_grass_1,3196,3206,0,60,6,22,3,49,50,Lumbridge south
4735,short_grass_1,3197,3206,0,61,6,22,2,49,50,Lumbridge south
4737,short_grass_3,3198,3206,0,62,6,22,0,49,50,Lumbridge south
4736,short_grass_2,3199,3206,0,63,6,22,1,49,50,Lumbridge south
4737,short_grass_3,3200,3206,0,0,6,22,3,50,50,Lumbridge Castle
1911,castlewall,3201,3206,0,1,6,0,0,50,50,Lumbridge Castle
1651,cross_castleedge,3201,3206,1,1,6,0,0,50,50,Lumbridge Castle
1911,castlewall,3203,3206,0,3,6,1,1,50,50,Lumbridge Castle
4736,short_grass_2,3203,3206,0,3,6,22,3,50,50,Lumbridge Castle
1911,castlewall,3203,3206,1,3,6,1,1,50,50,Lumbridge Castle
1913,castlebattlements,3203,3206,2,3,6,1,1,50,50,Lumbridge Castle
1911,castlewall,3204,3206,0,4,6,0,1,50,50,Lumbridge Castle
1938,castlearrowslit,3204,3206,0,4,6,5,1,50,50,Lumbridge Castle
4739,short_grass_3_castle_edge,3204,3206,0,4,6,22,1,50,50,Lumbridge Castle
1911,castlewall,3204,3206,1,4,6,0,1,50,50,Lumbridge Castle
1913,castlebattlements,3204,3206,2,4,6,0,1,50,50,Lumbridge Castle
1911,castlewall,3205,3206,0,5,6,0,1,50,50,Lumbridge Castle
4741,short_grass_4_castle_edge2,3205,3206,0,5,6,22,1,50,50,Lumbridge Castle
1911,castlewall,3205,3206,1,5,6,0,1,50,50,Lumbridge Castle
1938,castlearrowslit,3205,3206,1,5,6,5,1,50,50,Lumbridge Castle
1913,castlebattlements,3205,3206,2,5,6,0,1,50,50,Lumbridge Castle
1911,castlewall,3206,3206,0,6,6,1,0,50,50,Lumbridge Castle
4739,short_grass_3_castle_edge,3206,3206,0,6,6,22,1,50,50,Lumbridge Castle
1911,castlewall,3206,3206,1,6,6,1,0,50,50,Lumbridge Castle
1913,castlebattlements,3206,3206,2,6,6,1,0,50,50,Lumbridge Castle
4736,short_grass_2,3207,3206,0,7,6,22,2,50,50,Lumbridge Castle
4735,short_grass_1,3216,3206,0,16,6,22,2,50,50,Lumbridge Castle
4735,short_grass_1,3218,3206,0,18,6,22,1,50,50,Lumbridge Castle
4735,short_grass_1,3220,3206,0,20,6,22,3,50,50,Lumbridge Castle
1188,redflower,3221,3206,0,21,6,10,1,50,50,Lumbridge Castle
1188,redflower,3223,3206,0,23,6,10,2,50,50,Lumbridge Castle
1911,castlewall,3223,3206,0,23,6,1,2,50,50,Lumbridge Castle
1651,cross_castleedge,3223,3206,1,23,6,1,2,50,50,Lumbridge Castle
1911,castlewall,3224,3206,0,24,6,9,2,50,50,Lumbridge Castle
57661,castlearrowslit_diag,3224,3206,0,24,6,8,2,50,50,Lumbridge Castle
1651,cross_castleedge,3224,3206,1,24,6,9,2,50,50,Lumbridge Castle
4736,short_grass_2,3225,3206,0,25,6,22,0,50,50,Lumbridge Castle
981,gardenfencing,3226,3206,0,26,6,1,1,50,50,Lumbridge Castle
4737,short_grass_3,3226,3206,0,26,6,22,1,50,50,Lumbridge Castle
981,gardenfencing,3227,3206,0,27,6,9,1,50,50,Lumbridge Castle
5648,roofedge_endr,3227,3206,2,27,6,21,2,50,50,Lumbridge Castle
1902,brickwall,3228,3206,0,28,6,0,2,50,50,Lumbridge Castle
4741,short_grass_4_castle_edge2,3228,3206,0,28,6,22,2,50,50,Lumbridge Castle
5651,roofedge_al,3228,3206,1,28,6,0,2,50,50,Lumbridge Castle
5662,roofedge_rough,3228,3206,2,28,6,18,3,50,50,Lumbridge Castle
1022,cookingshelf,3229,3206,0,29,6,4,3,50,50,Lumbridge Castle
2771,water_source_icon,3229,3206,0,29,6,22,0,50,50,Lumbridge Castle
1924,roof_redslate,3229,3206,1,29,6,12,1,50,50,Lumbridge Castle
1790,roofedge_redslate,3229,3206,2,29,6,18,3,50,50,Lumbridge Castle
873,sink,3230,3206,0,30,6,10,3,50,50,Lumbridge Castle
888,painting_landscape,3230,3206,0,30,6,4,3,50,50,Lumbridge Castle
1821,window,3230,3206,1,30,6,4,3,50,50,Lumbridge Castle
1924,roof_redslate,3230,3206,1,30,6,12,1,50,50,Lumbridge Castle
5662,roofedge_rough,3230,3206,2,30,6,18,3,50,50,Lumbridge Castle
1924,roof_redslate,3231,3206,1,31,6,12,1,50,50,Lumbridge Castle
5663,roofedge_rough2,3231,3206,2,31,6,18,3,50,50,Lumbridge Castle
380,bookcase,3232,3206,0,32,6,10,3,50,50,Lumbridge Castle
1821,window,3232,3206,1,32,6,4,3,50,50,Lumbridge Castle
1924,roof_redslate,3232,3206,1,32,6,12,1,50,50,Lumbridge Castle
5662,roofedge_rough,3232,3206,2,32,6,18,3,50,50,Lumbridge Castle
1924,roof_redslate,3233,3206,1,33,6,12,1,50,50,Lumbridge Castle
5663,roofedge_rough2,3233,3206,2,33,6,18,3,50,50,Lumbridge Castle
1902,brickwall,3234,3206,0,34,6,0,0,50,50,Lumbridge Castle
5533,short_grass_3_wall_edge,3234,3206,0,34,6,22,0,50,50,Lumbridge Castle
5653,roofedge_all,3234,3206,1,34,6,0,0,50,50,Lumbridge Castle
5647,roofedge_endl,3234,3206,2,34,6,21,3,50,50,Lumbridge Castle
980,fencing,3237,3206,0,37,6,0,0,50,50,Lumbridge Castle
4735,short_grass_1,3238,3206,0,38,6,22,2,50,50,Lumbridge Castle
1902,brickwall,3239,3206,0,39,6,0,2,50,50,Lumbridge Castle
5534,short_grass_4_wall_edge,3239,3206,0,39,6,22,2,50,50,Lumbridge Castle
5662,roofedge_rough,3239,3206,1,39,6,18,2,50,50,Lumbridge Castle
3474,hanginglantern,3240,3206,0,40,6,4,0,50,50,Lumbridge Castle
1924,roof_redslate,3240,3206,1,40,6,12,2,50,50,Lumbridge Castle
926,rugside,3241,3206,0,41,6,22,3,50,50,Lumbridge Castle
1924,roof_redslate,3241,3206,2,41,6,12,2,50,50,Lumbridge Castle
5663,roofedge_rough2,3241,3206,3,41,6,18,2,50,50,Lumbridge Castle
927,rugmiddle,3242,3206,0,42,6,22,1,50,50,Lumbridge Castle
5643,roof_doublelength,3242,3206,3,42,6,10,2,50,50,Lumbridge Castle
927,rugmiddle,3243,3206,0,43,6,22,1,50,50,Lumbridge Castle
927,rugmiddle,3244,3206,0,44,6,22,1,50,50,Lumbridge Castle
5643,roof_doublelength,3244,3206,3,44,6,10,0,50,50,Lumbridge Castle
927,rugmiddle,3245,3206,0,45,6,22,1,50,50,Lumbridge Castle
926,rugside,3246,3206,0,46,6,22,1,50,50,Lumbridge Castle
1924,roof_redslate,3246,3206,2,46,6,12,0,50,50,Lumbridge Castle
5663,roofedge_rough2,3246,3206,3,46,6,18,0,50,50,Lumbridge Castle
3474,hanginglantern,3247,3206,0,47,6,4,2,50,50,Lumbridge Castle
1924,roof_redslate,3247,3206,1,47,6,12,0,50,50,Lumbridge Castle
1902,brickwall,3248,3206,0,48,6,0,0,50,50,Lumbridge Castle
5533,short_grass_3_wall_edge,3248,3206,0,48,6,22,0,50,50,Lumbridge Castle
5663,roofedge_rough2,3248,3206,1,48,6,18,0,50,50,Lumbridge Castle
4736,short_grass_2,3249,3206,0,49,6,22,2,50,50,Lumbridge Castle
980,fencing,3250,3206,0,50,6,0,2,50,50,Lumbridge Castle
4737,short_grass_3,3250,3206,0,50,6,22,3,50,50,Lumbridge Castle
4738,short_grass_4,3251,3206,0,51,6,22,0,50,50,Lumbridge Castle
4737,short_grass_3,3252,3206,0,52,6,22,2,50,50,Lumbridge Castle
1392,plant2,3253,3206,0,53,6,10,0,50,50,Lumbridge Castle
4736,short_grass_2,3253,3206,0,53,6,22,1,50,50,Lumbridge Castle
4736,short_grass_2,3254,3206,0,54,6,22,0,50,50,Lumbridge Castle
4735,short_grass_1,3255,3206,0,55,6,22,2,50,50,Lumbridge Castle
44603,blankwall_no_blockrange,3258,3206,0,58,6,0,0,50,50,Lumbridge Castle
44603,blankwall_no_blockrange,3261,3206,0,61,6,0,2,50,50,Lumbridge Castle
4735,short_grass_1,3079,3207,0,7,7,22,3,48,50,Draynor Village
4736,short_grass_2,3080,3207,0,8,7,22,3,48,50,Draynor Village
14117,37_fairy_mushroom_ring_corner,3081,3207,0,9,7,22,2,48,50,Draynor Village
14116,37_fairy_mushroom_ring_edge,3082,3207,0,10,7,22,3,48,50,Draynor Village
14117,37_fairy_mushroom_ring_corner,3083,3207,0,11,7,22,3,48,50,Draynor Village
1187,blueflower,3084,3207,0,12,7,10,0,48,50,Draynor Village
12671,fai_wiztower_battlements,3112,3207,0,40,7,0,0,48,50,Draynor Village
12686,fai_wiztower_bridge_link_inner_mirror,3112,3207,0,40,7,22,0,48,50,Draynor Village
12687,fai_wiztower_bridge_basic_floor,3113,3207,0,41,7,22,0,48,50,Draynor Village
12687,fai_wiztower_bridge_basic_floor,3114,3207,0,42,7,22,0,48,50,Draynor Village
12671,fai_wiztower_battlements,3115,3207,0,43,7,0,2,48,50,Draynor Village
12685,fai_wiztower_bridge_link_inner,3115,3207,0,43,7,22,2,48,50,Draynor Village
336,dugupsoil2_grey,3117,3207,0,45,7,22,0,48,50,Draynor Village
336,dugupsoil2_grey,3125,3207,0,53,7,22,3,48,50,Draynor Village
1278,tree2,3127,3207,0,55,7,10,3,48,50,Draynor Village
1247,broken_twig,3132,3207,0,60,7,22,0,48,50,Draynor Village
4735,short_grass_1,3139,3207,0,3,7,22,3,49,50,Lumbridge south
4736,short_grass_2,3140,3207,0,4,7,22,3,49,50,Lumbridge south
1189,daisys,3141,3207,0,5,7,10,2,49,50,Lumbridge south
4737,short_grass_3,3141,3207,0,5,7,22,3,49,50,Lumbridge south
4738,short_grass_4,3142,3207,0,6,7,22,0,49,50,Lumbridge south
4738,short_grass_4,3143,3207,0,7,7,22,1,49,50,Lumbridge south
4738,short_grass_4,3144,3207,0,8,7,22,1,49,50,Lumbridge south
4736,short_grass_2,3145,3207,0,9,7,22,2,49,50,Lumbridge south
4735,short_grass_1,3146,3207,0,10,7,22,2,49,50,Lumbridge south
1338,hollowlog_verysmall,3149,3207,0,13,7,11,3,49,50,Lumbridge south
1338,hollowlog_verysmall,3152,3207,0,16,7,11,2,49,50,Lumbridge south
320,dugupsoil2_light,3154,3207,0,18,7,22,3,49,50,Lumbridge south
320,dugupsoil2_light,3155,3207,0,19,7,22,2,49,50,Lumbridge south
980,fencing,3158,3207,0,22,7,1,1,49,50,Lumbridge south
1173,smallfern,3158,3207,0,22,7,10,0,49,50,Lumbridge south
980,fencing,3159,3207,0,23,7,9,1,49,50,Lumbridge south
1173,smallfern,3160,3207,0,24,7,10,0,49,50,Lumbridge south
1392,plant2,3165,3207,0,29,7,10,1,49,50,Lumbridge south
1247,broken_twig,3166,3207,0,30,7,22,2,49,50,Lumbridge south
4735,short_grass_1,3186,3207,0,50,7,22,3,49,50,Lumbridge south
4735,short_grass_1,3189,3207,0,53,7,22,1,49,50,Lumbridge south
321,dugupsoil3_light,3190,3207,0,54,7,22,0,49,50,Lumbridge south
4736,short_grass_2,3191,3207,0,55,7,22,0,49,50,Lumbridge south
4737,short_grass_3,3192,3207,0,56,7,22,0,49,50,Lumbridge south
4736,short_grass_2,3193,3207,0,57,7,22,0,49,50,Lumbridge south
4737,short_grass_3,3194,3207,0,58,7,22,3,49,50,Lumbridge south
4737,short_grass_3,3195,3207,0,59,7,22,1,49,50,Lumbridge south
4735,short_grass_1,3197,3207,0,61,7,22,1,49,50,Lumbridge south
4735,short_grass_1,3198,3207,0,62,7,22,2,49,50,Lumbridge south
4735,short_grass_1,3199,3207,0,63,7,22,3,49,50,Lumbridge south
4736,short_grass_2,3200,3207,0,0,7,22,0,50,50,Lumbridge Castle
1911,castlewall,3201,3207,0,1,7,0,0,50,50,Lumbridge Castle
1651,cross_castleedge,3201,3207,1,1,7,0,0,50,50,Lumbridge Castle
1873,wallgrill,3203,3207,0,3,7,5,2,50,50,Lumbridge Castle
1911,castlewall,3203,3207,0,3,7,0,2,50,50,Lumbridge Castle
4739,short_grass_3_castle_edge,3203,3207,0,3,7,22,2,50,50,Lumbridge Castle
1911,castlewall,3203,3207,1,3,7,0,2,50,50,Lumbridge Castle
1938,castlearrowslit,3203,3207,1,3,7,5,2,50,50,Lumbridge Castle
1913,castlebattlements,3203,3207,2,3,7,0,2,50,50,Lumbridge Castle
1248,sticks_twigs,3204,3207,0,4,7,22,0,50,50,Lumbridge Castle
1938,castlearrowslit,3204,3207,0,4,7,4,3,50,50,Lumbridge Castle
56230,spiralstairsbottom_3,3204,3207,0,4,7,10,3,50,50,Lumbridge Castle
1938,castlearrowslit,3204,3207,1,4,7,4,0,50,50,Lumbridge Castle
5603,floor_depth5_grey,3204,3207,1,4,7,22,0,50,50,Lumbridge Castle
16672,spiralstairsmiddle,3204,3207,1,4,7,10,3,50,50,Lumbridge Castle
5603,floor_depth5_grey,3204,3207,2,4,7,22,0,50,50,Lumbridge Castle
1938,castlearrowslit,3205,3207,1,5,7,4,3,50,50,Lumbridge Castle
5603,floor_depth5_grey,3205,3207,1,5,7,22,3,50,50,Lumbridge Castle
5603,floor_depth5_grey,3205,3207,2,5,7,22,3,50,50,Lumbridge Castle
1911,castlewall,3206,3207,0,6,7,9,0,50,50,Lumbridge Castle
1911,castlewall,3206,3207,1,6,7,9,0,50,50,Lumbridge Castle
1913,castlebattlements,3206,3207,2,6,7,9,0,50,50,Lumbridge Castle
1911,castlewall,3207,3207,0,7,7,1,0,50,50,Lumbridge Castle
4735,short_grass_1,3207,3207,0,7,7,22,2,50,50,Lumbridge Castle
1911,castlewall,3207,3207,1,7,7,1,0,50,50,Lumbridge Castle
1913,castlebattlements,3207,3207,2,7,7,1,0,50,50,Lumbridge Castle
4736,short_grass_2,3208,3207,0,8,7,22,2,50,50,Lumbridge Castle
4737,short_grass_3,3209,3207,0,9,7,22,3,50,50,Lumbridge Castle
4735,short_grass_1,3210,3207,0,10,7,22,0,50,50,Lumbridge Castle
4737,short_grass_3,3211,3207,0,11,7,22,2,50,50,Lumbridge Castle
4735,short_grass_1,3212,3207,0,12,7,22,0,50,50,Lumbridge Castle
4735,short_grass_1,3213,3207,0,13,7,22,3,50,50,Lumbridge Castle
4735,short_grass_1,3214,3207,0,14,7,22,3,50,50,Lumbridge Castle
4735,short_grass_1,3216,3207,0,16,7,22,3,50,50,Lumbridge Castle
4736,short_grass_2,3218,3207,0,18,7,22,0,50,50,Lumbridge Castle
4735,short_grass_1,3219,3207,0,19,7,22,2,50,50,Lumbridge Castle
4736,short_grass_2,3220,3207,0,20,7,22,1,50,50,Lumbridge Castle
4735,short_grass_1,3221,3207,0,21,7,22,2,50,50,Lumbridge Castle
4735,short_grass_1,3222,3207,0,22,7,22,0,50,50,Lumbridge Castle
4735,short_grass_1,3223,3207,0,23,7,22,3,50,50,Lumbridge Castle
1188,redflower,3224,3207,0,24,7,10,1,50,50,Lumbridge Castle
1911,castlewall,3224,3207,0,24,7,1,2,50,50,Lumbridge Castle
1651,cross_castleedge,3224,3207,1,24,7,1,2,50,50,Lumbridge Castle
1911,castlewall,3225,3207,0,25,7,9,2,50,50,Lumbridge Castle
1651,cross_castleedge,3225,3207,1,25,7,9,2,50,50,Lumbridge Castle
981,gardenfencing,3226,3207,0,26,7,9,1,50,50,Lumbridge Castle
4738,short_grass_4,3227,3207,0,27,7,22,2,50,50,Lumbridge Castle
1902,brickwall,3228,3207,0,28,7,0,2,50,50,Lumbridge Castle
4739,short_grass_3_castle_edge,3228,3207,0,28,7,22,2,50,50,Lumbridge Castle
5644,roofedge_tip,3228,3207,1,28,7,0,2,50,50,Lumbridge Castle
3474,hanginglantern,3229,3207,0,29,7,4,0,50,50,Lumbridge Castle
5246,normal_bed,3229,3207,0,29,7,10,0,50,50,Lumbridge Castle
5640,roof_tip,3229,3207,1,29,7,10,1,50,50,Lumbridge Castle
917,poorrug1corner,3230,3207,0,30,7,22,3,50,50,Lumbridge Castle
5640,roof_tip,3230,3207,1,30,7,10,1,50,50,Lumbridge Castle
918,poorrug1side,3231,3207,0,31,7,22,2,50,50,Lumbridge Castle
5640,roof_tip,3231,3207,1,31,7,10,1,50,50,Lumbridge Castle
917,poorrug1corner,3232,3207,0,32,7,22,2,50,50,Lumbridge Castle
5640,roof_tip,3232,3207,1,32,7,10,1,50,50,Lumbridge Castle
5640,roof_tip,3233,3207,1,33,7,10,1,50,50,Lumbridge Castle
1535,poordoor,3234,3207,0,34,7,0,0,50,50,Lumbridge Castle
4735,short_grass_1,3234,3207,0,34,7,22,0,50,50,Lumbridge Castle
5644,roofedge_tip,3234,3207,1,34,7,0,0,50,50,Lumbridge Castle
336,dugupsoil2_grey,3236,3207,0,36,7,22,1,50,50,Lumbridge Castle
981,gardenfencing,3237,3207,0,37,7,3,3,50,50,Lumbridge Castle
4736,short_grass_2,3238,3207,0,38,7,22,3,50,50,Lumbridge Castle
5533,short_grass_3_wall_edge,3239,3207,0,39,7,22,2,50,50,Lumbridge Castle
